country,year,source_string,articleid,title,date,page,rubric,description,event_day,place_new,trans_place,duration,form,part_high,part_low,part_number2,transpart,campaign,issue_new1,issue_new2,issue_new3,frame1_1,frame1_2,frame1_3,frame2_1,frame2_2,frame2_3,frame3_1,frame3_2,frame3_3,european_frame1,european_frame2,european_frame3,ad1_level,ad1_type,ad2_level,ad2_type,police,arrests,wounded,noorgs,org1_name,org1_type,org2_name,org2_type,org3_name,org3_type,org4_name,org4_type,org5_name,org5_type,org6_name,org6_type,org7_name,org7_type,comment,place_num,place_string,european_issue,european_frame,european_ad,european_theme,european_actor
F,1996,,La Vendée vacille face_19.06.1996_-,La Vendée vacille face,19 Jun 96,,,"On manifestera en masse à La Roche-sur-Yon en fin de semaine. Mais ce ne sera pas, vendredi 21 juin, comme dans les autres départements, que les délégations iront remettre au préfet motions et produits du terroir. Luc Guyau a préféré le samedi ",Saturday,F: La Roche-sur-Yon,0,1,"demonstration, protest march",,,2000,0,national campaign,Agriculture,Agriculture,Agriculture,e2 economic prosperity/liberalism,,,e1 labour & social security,,,,,,0,0,,European,Council of Ministers,national,National state actor,0,0,0,1,F: FNSEA,national interest association,,,,,,,,,,,,,,7,,1,0,1,1,0
F,1997,,"A Paris, soixante-dix mille_12.06.1997_-","A Paris, soixante-dix mille",12 Jun 97,,,"ont défilé pour défendre l'emploi en Europe; teilweise Bezug zum Gipfeltreffen der EU und der Aufnahme eines Beschäftigungskapitel, aber generell: für Europa der Arbeit als Gegenpol eines monetären Europa",Tuesday,F: Paris,0,1,"demonstration, protest march",80000,43000,61500,1,no campaign,Social/labor,Social/labor,Social/labor,e2 economic prosperity/liberalism,e2 economic prosperity/liberalism,,e2 economic prosperity/liberalism,e1 labour & social security,ou5 other utilitarian,,,,0,0,,national,National state actor,,,0,0,0,16,EUROP: Confédération européenne des syndicats (CES),transnational union,F: CFDT,national trade union ,F: CGT,national trade union ,F: CFE-CGC,national trade union ,F: FSU,national trade union ,F: UNSA,national trade union ,F: CFTC,national trade union ,"Org. 8 (22): F: SUD-PTT; Org. 9 (22): F: FEN; Org. 10 (22): BE: FGTB; Org. 11 (22): BE: CSC; Org. 12 (23): F: PCF (Aufruf von den conseillers généraux communistes du Val-de Marne); Org. 13 (12): EUROP: Fédération européenne des mines, de la chi",1,,1,0,0,1,1
F,1999,,La marche contre le_01.06.1999_-,La marche contre le,01 Jun 99,,,"En ouverture de défilé, les quelques deux cents cinquante marcheurs français, belges et espagnols, qui ont quitté Bruxelles le 25 mai, reprennent tour à tour leurs slogans. ",Saturday,BE: Belgien,1,5,"demonstration, protest march",200,,200,1,European campaign,Social/labor,Social/labor,Social/labor,c3 multiculturalist-universalist,,,c3 multiculturalist-universalist,,,c3 multiculturalist-universalist,,,0,0,0,European,European Council,,,0,0,0,10,F: AC!,national interest association,B: comité belge d'exclus de Charleroi,national trade union ,F: MNCP,national interest association,F: Droit au logement (DAL,national interest association,F: Droits devant!!,national interest association,"F: l'union syndicale du Groupe de dix (autonomes, dont SUD)",national interest association,F: FSU,national interest association,"Org. 8 NV (23): F: CNT, Org. 9 TB (16): collecitf des marches européennes, Org. 10 NG (22) F: CDSL, Org. 11 NG (22): ES: CGT, Org. 12 NG (22): F: SUD-PTT",998,"EU (BE, D)",1,0,1,1,1
F,1997,,La Fnsea manifeste contre_21.11.1997_-,La Fnsea manifeste contre,21 Nov 97,,,quelque quatre mille agriculteurs venaient de manifester contr les projets de réforme de la politique agricole commune et l'Agenda 2000 préparés par le président de la Commission Jacques Santer,Wednesday,F: Paris,0,1,"demonstration, protest march",4000,,4000,0,national campaign,Agriculture,Agriculture,Others,ou5 other utilitarian,ou5 other utilitarian,e2 economic prosperity/liberalism,ou5 other utilitarian,ou5 other utilitarian,e2 economic prosperity/liberalism,,,,0,0,,European,European Commission,,Public as a whole,0,0,0,1,F: FNSEA,national trade union ,,,,,,,,,,,,,,1,,1,0,1,1,0
F,2001,,Plus de 100000 manifestants_14.12.2001_-,Plus de 100000 manifestants,14 Dec 01,,,Auparavantdans la matinéeplusieurs organisations libertaires européennes auront défilé dans une manifestation rouge et noirtandis qu'une grande street party réunira les curieux autour de l'ancienne gare du Luxembourgoccupée par des mouvements a,Saturday,BE: Brüssel,1,1,"demonstration, protest march",,,2000,1,national campaign,Peace/foreign affairs,,,,,,,,,,,,,,,European,European Council,,,0,0,0,5,mouvements alternatifs + organisations libertaires européennes,"transnational social movement organisation, initiative, network",,,,,,,,,,,,,,201,,0,,1,0,1
F,2008,,TRAITÉ EROPÉEN; Jean-Marie Le_08.02.2008_-,TRAITÉ EROPÉEN; Jean-Marie Le,08 Feb 08,,,"Lors d'une manifestation du Front national, mercredi 6 février, devant l'Assemblée nationale, Jean-Marie Le Pen a qualifié de "" forfaiture "" et de "" trahison "" l'autorisation de ratification du traité de Lisbonne par le Parlement et a exigé "" u",Wednesday,F: Paris,0,1,"demonstration, protest march",,,2000,0,no campaign,EU integration (general),,,ou1 political efficiency & efficacy,ou1 political efficiency & efficacy,,,,,,,,0,,,national,National state actor,,,0,0,0,1,F: Front National (FN),national party ,,,,,,,,,,,,,,1,,1,0,0,1,0
F,1997,,Agriculture: manifestations du CNJA_13.12.1997_-,Agriculture: manifestations du CNJA,13 Dec 97,,,"A l'appel du CNJA, une cinquantaine de manifestations ont eu lieu, jeudi 11 décembre dans plusieurs ville pour protester ocntre le projet de réforme de la politique agricole commune",Thursday,F: France (in general),0,1,"demonstration, protest march",,,2000,0,national campaign,Agriculture,,,ou5 other utilitarian,,,,,,,,,0,,,European,European Commission,,,0,0,0,1,F: CNJA,national trade union ,,,,,,,,,,,,,,100,,1,0,1,1,0
F,1998,,Lionel Jospin souhaite une_20.01.1998_-,Lionel Jospin souhaite une,20 Jan 98,,,C'est entre communistes qu'on manifeste pour un référendum sur l'Euro et le traité d'Amsterdam et une réorientation de la politique européenne,Sunday,F: Paris,0,1,"demonstration, protest march",20000,9000,14500,0,national campaign,EU integration (general),EU integration (general),EU integration (general),e1 labour & social security,e1 labour & social security,e1 labour & social security,c2 nationalistic-institutional,c3 multiculturalist-universalist,,e2 economic prosperity/liberalism,e1 labour & social security,e1 labour & social security,0,0,0,national,National state actor,,,0,0,0,10,F: PCF,national party ,F: Mouvement des citoyens (MDC),national party ,F: AC!,national trade union ,F: MNCP,"national social movement organisation, initiative, network",F: Apeis,national trade union ,F: CGT,national trade union ,F: CGT Toulouse,subnational union ,Org. 8: SG (32): F: CGT Saint-Etienne; Org. 9: NP (21): F: Gauche révolutionnaire; Org. 10: NP (21): F: Gauche communiste (PCF),1,,1,0,0,1,0
F,2000,,2000 marcheurs anti-Erika_04.04.2000_-,2000 marcheurs anti-Erika,04 Apr 00,,,2000 marcheurs à Paris anti-Erika font pression sur la France pour que lorsqu'elle prendra la présidence francaise de L'UE en juillet fasse changer les règles de sécurité du transport maritime pour que la catastrophe ne se reproduise pas,Saturday,F: Paris,0,1,"demonstration, protest march",2000,,2000,0,national campaign,Transport,Market/liberalization,,ou3 environment/sustainability,,,,,,,,,0,,,national,National state actor,,,0,0,0,0,F: Chambre de commerce et d'industrie (CCI),national interest association,F: Institut francais de la meret,national interest association,F: comité anti-marée,"national social movement organisation, initiative, network",F: maires des petites communes de droite du département,Unknown,F: chambres des métiers et d'agriculture,Unknown,,,,,,1,,1,0,0,1,0
F,1998,,Manifestation contre Maastricht et Amesterdam_18.05.1998_-,Manifestation contre Maastricht et Amesterdam,18 May 98,,,"Contre la mise en place de l'euro, Maastricht et Amsterdam: une manifestation internationale est organisée",Saturday,F: Paris,0,,"demonstration, protest march",,,2000,1,no campaign,Market/liberalization,EU integration (general),EU integration (general),,,,,,,,,,,,,,,,,0,0,0,3,F?: Comités pour l'abrogation du traité de Maastricht,"national social movement organisation, initiative, network",F: Parti des travailleurs (trotskiste),national party ,F: Gauche communiste,national party ,,,,,,,,,,1,,1,,0,1,1
F,2000,,Le baroud d'honneur des_09.12.2000_-,Le baroud d'honneur des,09 Dec 00,,," Pendant quelques heures, des bagarres se poursuivront dans la ville, survolée par un hélicoptère.",Thursday,F: Nice,0,1,"demonstration, protest march",,,2000,1,national campaign,Market/liberalization,,,,,,,,,,,,,,,European,European Council,,,1,1,1,30,Marches européenes contre le chômage et la précarité,"transnational social movement organisation, initiative, network",F: SUD,national trade union ,ES: CGT espagnoles,national trade union ,Attac,"transnational social movement organisation, initiative, network",F: Droit au logement,national interest association,F: Droits Devant,national interest association,F: LCR,national party ,"8 NP: F: Alternative libertaire, 9 N?: I: Invisibles italiens; 10 NP: GR: trotskiste, 11 N?: D: autonomes allemand; eine Reiehe von Anarchisten und écologistes d'obédience diverse; jeunes Basques radicaux",998,F: Nice,1,,1,1,1
F,2010,,Biodiversité; Protestations en France_11.06.2010_-,Biodiversité; Protestations en France,11 Jun 10,,,"Comme en 2009, l'annonce de la fermeture anticipée de la pêche au thon rouge de Méditerranée par la Commission européenne, mercredi 9 juin, provoque des protestations en France. ",Wednesday,F: France (in general),0,1,"demonstration, protest march",,,2000,0,national campaign,Agriculture,,,,,,,,,,,,,,,European,European Commission,,,0,0,0,1,F: thoniers francais,national interest association,,,,,,,,,,,,,,100,,1,,1,1,0
F,2002,,300000 manifestants à Barcelone_19.03.2002_-,300000 manifestants à Barcelone,19 Mar 02,,,300 000 manifestants à Barcelone pour une Europe citoyenne; ,Saturday,ES: Barcelona,1,1,"demonstration, protest march",350000,300000,325000,1,national campaign,EU integration (general),Market/liberalization,Market/liberalization,,,,,,,,,,,,,European,European Council,,,1,0,0,11,Attac,"transnational social movement organisation, initiative, network",SOS racisme,"transnational social movement organisation, initiative, network",sydicaliste,national trade union ,F: CGT,national trade union ,NGOs,"transnational social movement organisation, initiative, network",plates-formes revendicatrices,"transnational social movement organisation, initiative, network","unabhängige radikale, z.B. Basken aus Batasuna",Unknown,Org ETA (basque); AARRG (Apprentis agitateurs pour le réseau de résistance globale); Sozialforum; Kampagne gegen ein Europa des Kapitals,998,ES: Barcelona,1,,1,1,1
F,2001,,Les syndicalistes européens et_24.09.2001_-,Les syndicalistes européens et,24 Sep 01,,,"cortège européen: Oui à la lutte contre le terrorisme, non à la guerre contre les pauvres. L'extrême pauvreté des uns face à l'extrême richesse des autres, c'est le terreau idéal pour la violence, lance Michel Nollet.
C'est du côté des associat",Unknown,BE: Lüttich,1,1,"demonstration, protest march",10000,5000,7500,1,no campaign,Social/labor,Agriculture,Market/liberalization,c3 multiculturalist-universalist,,,,,,,,,0,,,European,Council of Ministers,national,National state actor,0,0,0,11,BE: FGTB,national trade union ,BE: CSC,national trade union ,EUROP: Confédération européene des syndicats (CES),transnational union,Attac,"transnational social movement organisation, initiative, network","union syndicale des Trois frontières (Lorraine, Luxembourg, Belgique)",transnational union,F: CGT,national trade union ,F: CFDT,national trade union ,8: 22: F: FO; 9: 22: GB: Anglais de la Transport and General Workers Union; 10: 22: D: Ver.DI; 11: 22: LU: FNCTTKEL,998,BE: Lüttich,1,0,1,1,1
F,1999,,HEADLINE: AGRICULTEURS: Agen a_25.02.1999_-,HEADLINE: AGRICULTEURS: Agen a,25 Feb 99,,,Agen a été totalement paralysée par les agriculteurs de la Coordination rurale et du Centre departemental des jeunes agriculteurs qui entendaient exprimer leur refus de la réforme de la politique agricole commune,Tuesday,F: Agen,0,1,"demonstration, protest march",,,2000,0,no campaign,Agriculture,,,,,,,,,,,,,,,,Unclear,,,0,0,0,2,F: Coordination rurale,national interest association,F: CDJA,national interest association,,,,,,,,,,,,998,F: Agen,1,,0,1,0
F,2008,,Social Manifestation en Slovénie_08.04.2008_10,Social Manifestation en Slovénie,08 Apr 08,10,,"Un signe parmi d'autres : l'euro-manifestation que la Confédération européenne des syndicats (CES) a organisée, le 5 avril, à Ljubljana, qui a réuni 20 000 syndicalistes venus de 23 pays, avait pour thème : "" A l'offensive pour des salaires équ",Saturday,SI: Ljubljana,1,1,"demonstration, protest march",20000,,20000,1,no campaign,Social/labor,,,e1 labour & social security,e1 labour & social security,e1 labour & social security,e2 economic prosperity/liberalism,,,,,,1,1,,European,European Central Bank,European,Council of Ministers,0,0,0,7,EUROP: Confédération européenne des syndicats (CES),transnational union,F: CGT,national trade union ,F: FO,national trade union ,RO,national trade union ,F: CFDT,national trade union ,F: UNSA,national trade union ,D: DGB,national trade union ,,998,SL: Ljubljana,0,1,1,1,1
F,2002,,"A Florence, 500000 manifestants_12.11.2002_-","A Florence, 500000 manifestants",12 Nov 02,,,"En fait, Florence a vécu quelques heures au paradis en compagnie de nuées de jeunes antiglobalisation mêlés aux militants de la puissante Confédération générale italienne du travail (CGIL) et à ceux de nombreuses associations pacifistes: 500 00",Saturday,IT: Firenze,1,1,"demonstration, protest march",1000000,500000,100000,1,national campaign,Peace/foreign affairs,Social/labor,,,,,,,,,,,,,,third country,National state actor,European,EU in general,0,0,0,10,IT: Confédération générale italienne du travail (CGIL),national trade union ,association pacifistes,"national social movement organisation, initiative, network",F: Parti de la Refondation communiste,national party ,F: Parti des communistes italiens,national party ,Emergency,"transnational social movement organisation, initiative, network",F: Attac,"national social movement organisation, initiative, network",F: Parti communiste,national party ,l'Association des familles de victimes du 11 septembre 2001; syndicats;,998,IT: Florenz,1,,1,1,1
F,1998,,Les éleveurs de porcs_09.09.1998_-,Les éleveurs de porcs,09 Sep 98,,,manifestation à Rennes: Les éleverus de porcs attendent de nouvelle aides de l'Europe,Friday,F: Rennes,0,1,"demonstration, protest march",4000,,4000,0,national campaign,Agriculture,Agriculture,Agriculture,ou5 other utilitarian,,,ou5 other utilitarian,,,e2 economic prosperity/liberalism,,,1,0,0,national,National state actor,European,EU in general,0,0,0,2,F: chambre régionale d'agriculture de Bretagne,subnational interes association ,F: CNJA,national interest association,,,,,,,,,,,,9,,1,1,1,1,0
F,2000,,Douze mille chasseurs à_09.05.2000_-,Douze mille chasseurs à,09 May 00,,,plus de douze milles chasseurs se manifestent dans les rues de Caen contre la loi Voynet qui veut réduire la période de chasse aux oiseaux corresponant avec des directives européennes,Saturday,F: Caen,0,1,"demonstration, protest march",15000,12000,13500,0,national campaign,Environment/animal,,,,,,,,,,,,,,,national,National state actor,European,EU in general,0,0,0,2,F: coordination des chasseurs de Basse-Normandie,subnational interes association ,"F: Chasse, pêche, nature et traditions (CPNT)",national interest association,,,,,,,,,,,EU-Bezug geht v.a. aus vorherigen Artikeln hervor,998,F: Caen,1,,1,1,0
